,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
120,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15646]",44275,120,31.93373235460192,47.57820440429136,32.39943534726143,0,1119,0,47,14,0,0
121,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15645]",44275,121,31.976329757199323,47.49402597402597,32.44392998306042,0,1119,0,47,14,0,0
122,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15641]",44275,122,31.967024280067758,47.64614342179559,32.42936194240542,0,1119,0,47,14,0,0
123,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15637]",44275,123,31.95347261434218,47.61951439864483,32.388345567476,0,1119,0,47,14,0,0
124,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15635]",44275,124,31.97398080180689,47.6200790513834,32.43227555053642,0,1119,0,47,14,0,0
125,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15631]",44275,125,32.00754376058724,47.635844155844154,32.524562394127614,0,1119,0,47,14,0,0
126,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15631]",44275,126,31.916228119706382,47.64876341050254,32.46107284020327,0,1119,0,47,14,0,0
127,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15629]",44275,127,31.921400338791642,47.626854884246185,32.474037267080746,0,1119,0,47,14,0,0
128,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15628]",44275,128,31.995143986448333,47.50568040654997,32.466267645398084,0,1119,0,47,14,0,0
129,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15627]",44275,129,31.997402597402598,47.65705251270469,32.43588932806324,0,1119,0,47,14,0,0
130,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15625]",44275,130,31.988865047995482,47.45538114059853,32.47674760022586,0,1119,0,47,14,0,0
131,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15624]",44275,131,31.988390739695088,47.683794466403164,32.446527385657824,0,1119,0,47,14,0,0
132,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15624]",44275,132,31.98927159796725,47.79505364201017,32.420959909655565,0,1119,0,47,14,0,0
133,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15623]",44275,133,31.94240542066629,47.558825522303785,32.444426877470356,0,1119,0,47,14,0,0
134,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15623]",44275,134,31.88395256916996,47.761490683229816,32.4729531338227,0,1119,0,47,14,0,0
135,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15623]",44275,135,31.897481648786,47.425251270468664,32.52668548842462,0,1119,0,47,14,0,0
136,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15622]",44275,136,31.987487295313382,47.68024844720497,32.50992659514399,0,1119,0,47,14,0,0
137,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15622]",44275,137,31.967498588368155,47.63202710333145,32.395776397515526,0,1119,0,47,14,0,0
138,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15622]",44275,138,31.941208356860532,47.800383963862224,32.49183512140034,0,1119,0,47,14,0,0
139,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15622]",44275,139,31.92584980237154,47.53678147939017,32.45251270468662,0,1119,0,47,14,0,0
140,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15621]",44275,140,31.985025409373236,47.68666290231508,32.466357989836254,0,1119,0,47,14,0,0
141,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15621]",44275,141,31.959209486166007,47.76022586109543,32.55643139469226,0,1119,0,47,14,0,0
142,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15621]",44275,142,31.986922642574818,47.5723997741389,32.454997176736306,0,1119,0,47,14,0,0
143,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15621]",44275,143,31.997289666854883,47.65158667419537,32.52514963297572,0,1119,0,47,14,0,0
144,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15621]",44275,144,31.965014116318464,47.64350084697911,32.4660643704122,0,1119,0,47,14,0,0
145,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15620]",44275,145,31.971496329757198,47.670242800677585,32.482619988706944,0,1119,0,47,14,0,0
146,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15620]",44275,146,32.004268774703554,47.48239412761152,32.496758893280635,0,1119,0,47,14,0,0
147,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15620]",44275,147,32.00557876905703,47.50308300395257,32.46764539808018,0,1119,0,47,14,0,0
148,642,0,0,0,0,43633,0.0,"{2: [480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11805, 0, 314], 0: [147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16327, 0, 399], 1: [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15501, 0, 406]}","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3334, 0, 273]","[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10762, 0, 268]","[212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14436, 0, 78]","[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784, 0, 203]","[93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5317, 0, 297]","[224, 0, 0, 0, 15620]",44275,148,31.91116883116883,47.65705251270469,32.455223037831736,0,1119,0,47,14,0,0
